product_id,quantity,wholesale_cost,sale_price,supplier_id
CSS7545K9SYH,6206,402.08,761.14,BBOCISZO
17YZVLGSM3CG,7846,394.09,615.17,KAZNRHOQ
XXUFE6GD17OB,3321,391.44,693.63,YBYEDEMS
N8WTK09Q2HOV,5960,441.64,805.99,AUTOSHQL
AFAHN16GV9B6,525,31.86,49.32,QQCBOMWH
9JF6H7R8FNPE,1053,42.37,55.25,BBOCISZO
1FU8HLX7ZB7J,7881,398.08,477.3,DTDPPKQM
MKW7AVBQSX8B,7148,452.82,551.53,WVULNKET
ASO49F89GDG0,1903,127.48,204.61,IERMSETS
U71NFQOW7AUF,5774,380.92,681.08,RFEYLOJW
USFP15C029JT,3563,437.48,591.91,ATIYQLFO
K79B8EE19WZA,1474,105.8,188.01,DTDPPKQM
9K37QI8SNZ3L,2623,129.99,144.16,QICGFEEE
LPMBNW4DMGOG,4074,454.23,819.43,ERWYQEFD
0967HAQGBH0O,6464,419.63,751.56,IOPFXRDQ
E977X9TUP093,2596,135.08,189.38,DIOODVJT
IJKAHSACUSNJ,3604,386.16,476.52,WVULNKET
9VOHT55QN5DI,5322,408.79,651.2,QQCBOMWH
4EHQ7V1U6NC3,2277,121.7,149.45,KXQSFXGU
CFCTAZKL9SF0,7470,425.09,636.36,CSHVWCVS
0R3Y4L1TJIS8,3011,451.42,601.29,AJSDIZRT
VBQCKEY6YBWF,4741,430.58,795.28,ZTMTJEEV
1DQA7FOBC0B1,2042,122.52,150.82,AJSDIZRT
2GPRMJTYE3MF,941,47.24,74.69,FCPHOUWX
JJWQCNTISNW3,6296,392.76,629.2,ZTMTJEEV
48DLNT977ATC,7097,410.14,639.41,PHWMWYIY
OXY3YX2D9VGW,141,3.06,5.06,YBLQUPLJ
C9KTLVRFROZT,2566,132.53,171.49,YBLQUPLJ
8IHURHJG2V4W,4552,416.91,643.29,LNATWXJQ
SE5U2IMM5MLQ,1061,48.35,90.03,KAZNRHOQ
RV0QON12SFPM,2149,127.48,199,LNATWXJQ
RWZL5I814MU9,2550,137.65,168.62,WVULNKET
6ETG6GNCTSM2,4360,395.42,726.78,ATIYQLFO
5FWAU3ZTUC0G,3907,454.23,620.48,XDMCCJBD
VQX9PTXLNQOE,1335,148.13,185.61,ATIYQLFO
YURM8DZ4D1AN,3049,438.86,668.38,AUTOSHQL
ALCORKRQDSKM,471,39.75,64.71,IERMSETS
CB4JJU6TT3C8,5704,412.84,608.94,QQCBOMWH
XMEBRES1EWVI,1130,119.26,220.15,AUTOSHQL
YPWGD8K3AUGN,4952,400.75,545.82,NLLSGGGT
IO3TP8XOADRH,1828,112.05,192.73,ATIYQLFO
NSPV7ENUR4CW,7303,418.27,529.11,KXQSFXGU
EUTACJMBJ96S,266,9.66,15.42,QICGFEEE
0Z7WVVSZZHWN,5899,419.63,672.67,UFBNXRKI
IDGQADDUOZJZ,2520,151.69,274.86,LNATWXJQ
ZQJ4545T11NK,1537,131.68,145.64,XSKZJJQD
SKDMH6NHKTLP,5824,361.5,494.53,IERMSETS
D71A4YCV4FEI,1910,132.53,246.51,ATIYQLFO
ZQ48LNI39UTN,1676,120.89,201.28,ATIYQLFO
DMKS68YQ8V0V,1354,121.7,182.92,XSKZJJQD
FSX3TRZKOC4Z,6197,373.1,591.74,PNSBHHQC
8Q55DJJ4O2JC,4899,383.54,441.84,YBYEDEMS
6KFMN1KXTU4Z,4126,371.8,706.42,DTDPPKQM
U0ESWZDYLF4C,544,29.08,39.96,ZTMTJEEV
DXNF3GZHLUN8,6231,426.46,798.33,BKRQNHKS
O1XPK4OULOVX,4726,420.99,524.55,IAPTPXRG
S0XOA5JJW5GO,3988,402.08,644.94,EIQYQCNU
GPVQB24V82CF,7841,382.22,593.97,AJSDIZRT
WR2WY5F2GF6P,6936,377,606.59,VKLEQAJE
Y81J2Q91VDXM,4077,366.64,674.98,IERMSETS
T0OTX1MH7C8X,5871,400.75,611.14,XYNIWUEL
8M06DTOH0859,2318,129.16,165.07,YBLQUPLJ
JIE58NGQK59Y,3854,414.2,622.96,ZTMTJEEV
7DCQ4ZZJ9ZLO,2337,106.58,154.33,LNATWXJQ
WNCURXXKDHO7,1454,112.85,173,BBOCISZO
GODWOMZ8MUX1,1774,120.07,204.36,PHWMWYIY
GTJXOJF4MDSZ,3912,388.8,538.49,LCEICZHA
JQTBE8D483GF,7887,365.35,450.11,RFEYLOJW
7AUZG3EAQU8X,48,1.24,2.31,CTFXTWQS
BEHHAD6QWX2E,1571,105.8,189.06,KQVBXTHK
ZL8ES45HNTAI,3705,455.63,748.6,YBYEDEMS
T9Y4THBDM3LY,3638,474.09,802.63,KQVBXTHK
WWE3V93SLG6B,229,12.08,15.32,FCPHOUWX
WCQ6MEHRE5OO,4218,346.27,605.63,GXQJCXOG
LZ4SXMYTV12T,4957,364.07,659.69,SFOXXTCL
HZCPUFNWKGAZ,3793,383.54,554.98,RFEYLOJW
SRFYXIJD1JRC,5533,420.99,777.57,QICGFEEE
6DJI4T2NIHAB,6664,420.99,494.66,QJROTDDG
M5P4XI5C5GJQ,677,38.73,65.11,HTMEYJGD
9GNUVXVKORRS,6110,444.43,755.53,LNATWXJQ
BEA131CRZLGN,1260,161.67,262.88,VPBYBMZO
CJVO9HE20PXY,5968,461.28,521.71,VPBYBMZO
GS2487R6ZTXS,3133,426.46,509.19,XSKZJJQD
7XALJ6FOC8GU,3070,430.58,598.94,FCPHOUWX
L6DKUZN1SCST,2310,120.07,202.44,PNSBHHQC
HUHOQW3CXIDX,7899,358.94,476.67,VPBYBMZO
0N8AX9TNQZU4,6749,375.7,612.02,XOMETHSI
SB16P1OPCQR6,7027,465.54,600.08,IOPFXRDQ
KW79PE8HF6F2,3262,371.8,678.91,ATIYQLFO
8OAJT0NMNK9Z,2375,132.53,222.78,WWCZYPOB
W9NC5EGW0CRL,7161,388.8,674.96,RFEYLOJW
3SYULLWLCNM8,7772,390.12,639.41,VUSXKAXV
2EFPK51WNJNM,6017,425.09,578.97,CTFXTWQS
5NUSLOLS9ENO,1999,131.68,153.93,KQVBXTHK
6OSQG6OPUN64,7800,396.75,598.3,XSKZJJQD
25CL7SX9S6SO,2582,153.49,263.39,FCPHOUWX
KSX80S323ZMK,223,17.19,25.46,CSHVWCVS
5CU9GGBMDC3P,1820,93.75,174.19,MUEMWTNI
QSPHOXXDE1AF,7344,415.55,531.9,VPBYBMZO
LDN8E1C96M0Q,1016,43.97,72.07,SFOXXTCL
GX9ZE9HBXI3N,355,8.81,12.7,KQVBXTHK
HN6WLOQJCC7O,6030,396.75,555.05,AJSDIZRT
KTIXMRREBT32,6241,459.87,699.92,ZHFQYWFQ
HMG36P9U7E1U,7391,415.55,785.39,EIQYQCNU
3CLKBV4ORLDQ,7585,369.22,633.95,KQVBXTHK
7MK6KK2PYKQ8,810,48.92,63.64,NLLSGGGT
SQRD7CR6ONVS,3330,350.05,627.99,GXQJCXOG
4KHXTMJ7V1J1,3119,370.51,408.67,DIOODVJT
DALA3O3YN7RF,650,41.31,54.07,MUEMWTNI
19H1IN2781OA,2164,140.24,189.88,ZTMTJEEV
Z3ZJR8HH3MWS,4678,425.09,498.21,GXQJCXOG
M19U6VPUNT25,4903,386.16,713.24,JIJDDUGP
E5TNU9Y9RBWY,2981,425.09,720.1,LCEICZHA
RKOYU5D1ZUDZ,634,38.73,68.44,IERMSETS
WJ2NXKO4D1XR,7577,364.07,585.42,ZTMTJEEV
SQ2BAOH96VNL,252,15.06,27.35,DTDPPKQM
PFA41VZF1L8U,1885,135.93,246.71,KXQSFXGU
EXXYYRZ7IT2N,3849,398.08,626.98,VKLEQAJE
JW0A7PDZL9ET,3130,402.08,476.06,PNSBHHQC
KYQSFFOZYSAQ,1455,125.82,208.61,ZTMTJEEV
90BCRARSCOY8,1823,93.75,122.34,PRLYBGUJ
N17264EPGPNE,6547,455.63,751.79,QICGFEEE
Z0KO5T4PQYLQ,4992,414.2,555.03,IERMSETS
L9TT5FJ885RD,5456,447.22,527.27,KAZNRHOQ
BLVHDS2B6ECJ,6402,425.09,675.04,ERWYQEFD
S2H9P6SELTJJ,7600,403.42,468.37,XSKZJJQD
14FWFNQMHJMN,3089,383.54,628.24,PNSBHHQC
S0NYCNC7GGIU,2553,117.64,139.87,SFOXXTCL
R70OEJ3KQP4K,4874,357.67,566.55,EIQYQCNU
ZIK8AVORFKPH,2707,133.37,173.25,KXQSFXGU
4J7KO5ADQQE6,2611,144.6,206.34,EIQYQCNU
Z4MRF3GZ0KNJ,6680,407.45,605.47,NLLSGGGT
AB2RJP2YOVLV,5380,407.45,596.1,LCEICZHA
FZZVAJKS2BZS,886,46.14,65.98,QQCBOMWH
NFUKGPSLTEIW,286,8.26,12.04,CTFXTWQS
1WEQTDMC8PGG,7516,400.75,629.58,HTMEYJGD
B14DAXH3JQFX,5653,391.44,634.52,SFOXXTCL
QQJ6NX5F9WNI,3457,340.01,374.35,QICGFEEE
ZYK79HHYFZDZ,6199,419.63,501.04,CTFXTWQS
EW0XM2GRJMGZ,724,40.79,57.15,RFEYLOJW
O1Y40ZZFG020,6471,427.83,655.01,QJROTDDG
W3Y35K4O4SF1,576,42.37,49.91,DJQYZRPE
40V85ILZ7TU6,3722,472.66,530.8,UFBNXRKI
XVJX2IUL6WXX,6616,379.61,571.69,RFEYLOJW
2FW8UG919KM2,5196,373.1,688,BKRQNHKS
ZWVN2MHS79TQ,5442,399.41,477.69,MUEMWTNI
JCMFCLCYXTYC,11,0.34,0.44,PNSBHHQC
JB4YRED14LP5,288,10.24,13.59,ZHFQYWFQ
15D1ZO0F9OA6,7193,427.83,605.38,NLLSGGGT
C7FBZZ3QLHA3,525,35.22,46.14,XYNIWUEL
RKAJYXL2PU3B,7892,425.09,550.92,AUTOSHQL
2OAPW18H5MCZ,52,1.63,3.09,LNATWXJQ
3U6PDKY5KH8V,7771,414.2,590.24,ERWYQEFD
N0B70L6CWPIZ,7701,452.82,558.33,BBOCISZO
5W4O2TVDY5CF,3300,360.22,598.33,ERWYQEFD
91PBA9GMHW2S,4862,403.42,600.29,XYNIWUEL
RWWGYJEQSKVD,358,10.54,14.48,WVULNKET
VUWE6MVF95VK,5627,395.42,740.62,WWCZYPOB
NIAJU9Z9Y065,2027,119.26,150.86,ZHFQYWFQ
UF5ENZGPZ9PU,6969,402.08,728.57,KXQSFXGU
FU24Q5VEPOM0,7406,391.44,616.91,PHWMWYIY
82L0EI7UVW8O,5030,358.94,480.62,RFEYLOJW
C6XSK11JQRNA,3457,471.23,531.08,UFBNXRKI
Y3FFIGIH9JA4,4484,373.1,410.41,LCEICZHA
PN6ONXZZYV2C,471,31.39,44.07,IOPFXRDQ
4S3DOQAK39PJ,1775,109.69,175.39,DIOODVJT
2KMZYI6MLC3D,7516,420.99,533.82,WVULNKET
XWA1TZF1M886,6866,478.4,842.46,JIJDDUGP
DXY1860EKRDK,7158,382.22,506.44,AJSDIZRT
B0AEHGVXYZN1,1054,38.73,59.06,DJQYZRPE
GX8110KYFXQ5,1721,152.59,289.31,YBYEDEMS
WXJ88R7AYEV9,3024,400.75,534.2,ATIYQLFO
P4RV8E64I6JG,4933,379.61,616.49,HTMEYJGD
2T5VJ6Z3MLFI,7441,420.99,751.05,YBLQUPLJ
0PQ8N9RA3RML,6606,371.8,560.3,VKLEQAJE
2U06GTY6GW11,4624,410.14,606.19,RFEYLOJW
WM5FH4D1A0EI,4967,431.95,557.22,VPBYBMZO
N1WW4V8UNWYC,1423,139.37,238.46,CTFXTWQS
5U1V0SF5JH5K,395,9.09,10.93,LCEICZHA
SEFJ9A1O28GB,3907,364.07,674.62,GXQJCXOG
LR39ITSQ2NOB,1670,121.7,172.69,SFOXXTCL
LHG4YR4R1Y4X,2001,114.44,160.33,XYNIWUEL
9KAAWET2OA45,3354,414.2,465.56,SFOXXTCL
6T88NO84OS5W,3527,391.44,642.35,KXQSFXGU
EDEDSWPVMJUW,1825,110.48,184.94,XYNIWUEL
0Q3H68MF67H3,2694,119.26,134.64,PNSBHHQC
N3IKDB6V1X8K,7319,380.92,543.19,DTDPPKQM
LDT3JPTSD6XL,772,40.79,49.64,VPBYBMZO
55N6BIXKFJ7N,6659,419.63,476.7,DIOODVJT
YT2VUE0DS4GV,6149,466.96,547.28,QICGFEEE
3P3APRT2UB5J,6443,402.08,570.15,ATIYQLFO
82Y0GZS213Q9,2677,123.34,192.29,LNATWXJQ
LX8HC6WR0K1C,5855,386.16,530.97,UFBNXRKI
3F440UQIWX8J,6413,436.09,508.04,MUEMWTNI
T11JZ4343BEF,4363,416.91,596.6,EIQYQCNU
7ZX20KKAGTBB,6223,391.44,637.26,CSHVWCVS
5DE4JOKA6LWU,7254,423.72,687.7,ZTMTJEEV
59JNHU7SJHBY,3246,425.09,757.94,VKLEQAJE
ZSVCTMTRC5T1,2738,118.45,192.01,WWCZYPOB
M5WIYE2GT7B8,4867,377,674.83,XYNIWUEL
59TQA6D12NUM,4568,380.92,590.43,SFOXXTCL
4H1IJUKVJK6O,7290,384.85,600.75,QICGFEEE
30K3O2QW7QOH,6775,426.46,683.19,DIOODVJT
KGDNJYIHB8P6,2998,388.8,643.08,HTMEYJGD
4JMBK6CIGD0U,7673,383.54,509.72,YBLQUPLJ
HE2AEV3RUMCU,308,12.72,18.88,RFEYLOJW
RTY7RYE14K0S,5501,365.35,461.44,ZTMTJEEV
237CM50ZMYXH,708,48.92,57.19,SFOXXTCL
QPQUSZJBWM1Z,5293,369.22,562.69,ATIYQLFO
PX9MNC04Z35G,7684,403.42,469.18,CTFXTWQS
QWK9X9UXC07L,6921,398.08,515.51,VKLEQAJE
RW1DB9RJY2FW,7816,431.95,799.97,YBLQUPLJ
HDRWBMHAPTOG,874,34.73,40.81,LCEICZHA
KZJ6200AF970,1037,40.27,67.45,IERMSETS
V8RQSF4NCYEU,944,37.71,68.29,VPBYBMZO
YQU2Z64PGZX4,6359,391.44,567.59,XDMCCJBD
X6N0HRS4OOGB,6568,398.08,604.68,JIJDDUGP
B0N0HYUS0NGN,1702,120.07,186.59,YBLQUPLJ
DVGJRK8ICLTS,2886,100.46,183.04,PRLYBGUJ
ZWY0FX6YY7T8,2685,133.37,177.52,XDMCCJBD
E539Z1W08F4E,999,31.39,47.49,QICGFEEE
WXJC83L3LZL4,3038,391.44,488.13,VKLEQAJE
SGOS2HSKTFJU,3164,426.46,690.87,YBYEDEMS
QGB367QUEKK7,5746,367.93,606.35,DJQYZRPE
9Y5LZDBPACS5,4076,362.78,581.9,KXQSFXGU
KGNSDIUMQKCK,2149,98.95,169.8,EIQYQCNU
AJOJBPZQB41H,4779,415.55,469.16,VUSXKAXV
248VRSIJ67QC,5861,411.49,499.96,BBOCISZO
VSERZ53M2AW6,236,14.03,23.26,QJROTDDG
9U08AARG9VBZ,5490,386.16,561.86,QQCBOMWH
EXE7WUZ5KJAX,1687,116.04,135.3,PNSBHHQC
KXLBV4KBA5BR,4217,410.14,657.45,DJQYZRPE
OOR9L1JUQMBI,7730,402.08,718.11,DIOODVJT
Y7OWGJ0U8SFL,4622,404.76,652.88,KAZNRHOQ
2U5YTVUMD5XQ,5217,422.35,779.66,CTFXTWQS
47722TZFFL1O,3544,434.71,772.04,BBOCISZO
MH77RSSKIGKR,2034,122.52,143.23,QJROTDDG
CB61253E1G0W,1632,126.65,193.77,WWCZYPOB
8I4KH5V0RT5U,4370,408.79,500.77,YBYEDEMS
4M86738RQFED,6644,396.75,610.6,IAPTPXRG
KIRF6UNXKFNI,3695,378.3,584.47,LNATWXJQ
CTLF5W4C2P7Q,6243,355.12,416.2,AUTOSHQL
ZX9A025YR620,1382,120.89,186.41,UFBNXRKI
BSM7114PGQN5,7637,450.02,718.68,DJQYZRPE
AJAFWASFBAQ7,3614,382.22,696.79,FCPHOUWX
TKQQE11PULPY,4326,386.16,593.91,XDMCCJBD
SAOLT7KTWJS5,1042,34.73,65.64,ZHFQYWFQ
PLJ0D4YLCPKQ,271,9.95,18.24,CTFXTWQS
79YKFAZYA5LO,7649,427.83,795.76,HTMEYJGD
EM6VEFO18UX7,3347,380.92,695.56,ZTMTJEEV
YDFCM9VZ1L4E,5394,373.1,669.71,IOPFXRDQ
1VGN019K2EQD,4566,388.8,445.18,PRLYBGUJ
MNEK2RUU4YPF,912,34.25,53.57,YBLQUPLJ
6BQL4H1SYFDX,818,32.33,35.89,DIOODVJT
MXIGO8O4TH8G,0,0.34,0.64,AUTOSHQL
N4Z8FEO35ZA9,98,5.07,9.03,PHWMWYIY
OMK88WBH0TAH,6524,399.41,523.23,KAZNRHOQ
TADDIFKUVBNJ,7678,365.35,621.83,QJROTDDG
ASEW1BDBLMMI,706,44.51,68.46,VUSXKAXV
W4KD9MOEJPDB,1411,115.23,175.73,CSHVWCVS
ZYHZ9BTU7BL8,7169,423.72,713.54,RFEYLOJW
LM6RI2Y6EXJ9,2063,120.07,184.31,XOMETHSI
LJXVKPJA4YQQ,2805,108.13,178.41,FCPHOUWX
85GR9IILCB6J,533,33.28,45.43,LCEICZHA
2TUYIDTIISKQ,2113,130.84,241.66,YBYEDEMS
EVTHFX9WWQZ8,4213,383.54,554.6,YBLQUPLJ
P3MXGV16EZJS,7331,348.79,657.12,LNATWXJQ
BW4ZMMDBVWBO,2408,123.34,191.79,IAPTPXRG
26FHBORLVJLN,445,38.22,68.3,CTFXTWQS
2XRDYKLDNDIF,1579,103.5,168.5,LCEICZHA
JBESB7HAFE1R,873,27.73,34.94,JIJDDUGP
UDWMBKFIWZE1,439,36.71,64.98,QJROTDDG
E63GHPPEUV5B,5845,388.8,445.95,ZHFQYWFQ
3ZT93MYVWF4S,6181,404.76,767.83,VUSXKAXV
3OU5CA9CUWT0,4693,426.46,710.48,RFEYLOJW
AW28F12NOBVX,7451,430.58,805.18,DJQYZRPE
EUGRFFS3E65C,3820,396.75,451.9,ZHFQYWFQ
XR9ZXE6CZJZU,4297,407.45,581.43,AJSDIZRT
6N8Y3K2272AH,2461,147.24,174.48,CSHVWCVS
AJFCVVO6734R,3161,377,607.35,LNATWXJQ
L16NUEU1MBH9,4679,365.35,458.15,LNATWXJQ
24XHPS2IJV7R,4255,384.85,496.84,MUEMWTNI
MU8FRWSMEZ79,6095,426.46,661.44,BKRQNHKS
64OT8HGHITKS,2190,122.52,154.87,QJROTDDG
IAQZYHXP8E19,1447,105.8,124.1,ZHFQYWFQ
SKXX97CBHZEZ,7862,429.2,557.53,JIJDDUGP
IXKRE2SK1AC0,2323,117.64,164.58,ZTMTJEEV
6H7I85YK0LLW,3709,403.42,514.36,JIJDDUGP
2943SP59FF26,6096,407.45,558.21,KXQSFXGU
JG2MEYDHMQSS,6205,383.54,681.17,LNATWXJQ
JACUJM1EG6VD,5417,371.8,568.11,BKRQNHKS
XIOWZGFVR6H1,1817,133.37,199.65,GXQJCXOG
X8UVV9S02EOL,2500,131.68,183.69,BKRQNHKS
2X4YNU5KW2H3,445,39.24,63.18,PHWMWYIY
2E2PLBG9PUEL,4649,408.79,486.87,AJSDIZRT
MMP1W23R6488,2081,109.69,199.42,PNSBHHQC
VS0FFK2MED0O,2961,120.07,153.45,WWCZYPOB
W24DM19VAJZK,3394,378.3,506.17,IOPFXRDQ
YIPO4ZF8C8W1,4142,407.45,527.65,XYNIWUEL
0UHHXOC4XBDI,7323,414.2,564.14,YBLQUPLJ
LOZ2BJUFQFPG,7905,387.48,685.84,BKRQNHKS
54S77Q5YG6MG,5195,383.54,436.85,YBYEDEMS
GKC74IQZJSHI,6956,365.35,491.76,VKLEQAJE
67D80DTAONVI,990,37.21,47.29,IAPTPXRG
EP9F0LF8PBL6,5184,355.12,550.44,DIOODVJT
DNZOJP9LTH7Y,7601,396.75,567.35,XOMETHSI
3M4O6I50N9WX,7125,418.27,619.88,PHWMWYIY
BKPKDLLVSQ26,1059,37.71,57.47,LNATWXJQ
4UZXHDBQCII2,1298,131.68,229.39,XYNIWUEL
857O7I8QKBL7,2224,137.65,166.56,KXQSFXGU
3C4N8K3FU61F,1253,119.26,189.38,PRLYBGUJ
C5NT5LSCJ0YL,462,41.31,75.43,PNSBHHQC
83WE3A0N0T75,1975,111.27,174.81,YBYEDEMS
KHYAGZJ69FBY,7543,447.22,664.12,BBQSKMFV
O0T6K2JBDK7W,2511,148.13,235.08,EIQYQCNU
8YTJM7YBTXF5,4947,338.76,528.13,ZTMTJEEV
5LA5LORLWU0S,7048,455.63,695.75,MUEMWTNI
6R9E49EFOCGG,3461,355.12,497.17,LCEICZHA
ZXKW6HQ3B8KL,3842,440.25,685.91,DJQYZRPE
YH0H5YG2EZ8Y,5312,367.93,454.03,WVULNKET
SAARFJJJYIGU,2336,133.37,235.66,YBLQUPLJ
VZ0R9I4AVBUO,2792,112.05,194.07,LCEICZHA
OHZA25KDLI4W,5904,402.08,580.2,PRLYBGUJ
G3ZW1Q3YP6NL,3493,412.84,733.2,KXQSFXGU
6NHZW7X240VW,2955,135.08,201.81,WVULNKET
I337QFTGGWQK,4244,407.45,461.64,GXQJCXOG
9W3RWMNZ1Q3S,3004,386.16,525.95,DTDPPKQM
TQ8URBCC749G,1958,112.05,145.55,WVULNKET
WZTMNF3EV655,3304,407.45,724.85,NLLSGGGT
B9LZ4ZR74QW5,3353,500.15,799.24,DTDPPKQM
7KNLEMI7SYME,1566,112.85,174.24,UFBNXRKI
MTMO17DGRX41,7545,379.61,561.06,DTDPPKQM
YP9UTW43ZVUP,2424,117.64,134.34,PHWMWYIY
H7N7WEERSNGL,2936,126.65,240.13,LCEICZHA
P4N6QZCVITMO,3248,379.61,558.03,ATIYQLFO
77LW807Q7S9N,5817,375.7,594.36,ZHFQYWFQ
5YP7VLX7C804,1457,136.79,165.79,BBQSKMFV
GO8G2U3GH6X6,937,39.24,49.29,VUSXKAXV
VMQQTZ618D5X,5292,410.14,552.05,DJQYZRPE
GIIOHQ3QJKH7,4672,377,583.97,XSKZJJQD
QYWN21K0KYL4,5036,402.08,552.46,CSHVWCVS
SECLZR9L9UJL,6978,399.41,504.06,AUTOSHQL
7PZS1L3LTXJP,1209,124.17,201.4,KXQSFXGU
JLXFFSG8YBYM,1226,100.46,189.17,EIQYQCNU
IYG2NYNUEB8S,3934,402.08,693.59,FCPHOUWX
QTA99F5ZRTB1,1603,124.99,154.24,QQCBOMWH
G8TT6TSG6TP0,4607,416.91,537.81,SFOXXTCL
BFOWRBEOW0KA,5139,361.5,566.83,VKLEQAJE
33THO0EBTBXH,600,41.84,62.34,BBQSKMFV
NI9YWMS4VB54,4091,414.2,661.06,YBYEDEMS
2RF169SDVGLQ,6387,420.99,611.28,AJSDIZRT
LZ5UU8BJ4LLX,7143,360.22,546.09,DJQYZRPE
0M09N8YSVSTW,190,9.09,16.14,IOPFXRDQ
3UY6RKTNAQVF,7580,383.54,601.77,IAPTPXRG
XAR974SYZWUZ,7182,431.95,586.16,IOPFXRDQ
O917D5QK28LU,6351,398.08,644.09,AUTOSHQL
R3FU009Y775F,5338,384.85,432.19,KXQSFXGU
SZVDV8CIIF0G,6832,408.79,699.85,DIOODVJT
UJTMQSUF5FCS,7420,418.27,633.26,CTFXTWQS
FBXAL646BP4F,4442,404.76,581.64,XOMETHSI
MZ86GMC0ATCO,2331,120.89,178.8,YBLQUPLJ
E3FESAUDCVYE,7775,364.07,600.35,VKLEQAJE
KTI2MTIEMQZ4,4974,369.22,577.46,RFEYLOJW
ABCK8MDX0R1E,7171,418.27,544.17,WVULNKET
8YFIFFLE4LVS,1731,153.49,200.76,AJSDIZRT
JGXPGI0LUAWS,4041,387.48,689.33,UFBNXRKI
T8AR43NYV7SS,4379,406.1,514.12,WVULNKET
W1P818NNJLSO,3995,361.5,562.13,XDMCCJBD
573ZLFSPKHSZ,5874,444.43,835.08,YBYEDEMS
YZ2SCNKYL6SY,6672,379.61,672.67,YBYEDEMS
O8XK89EDZK67,6282,398.08,509.54,IAPTPXRG
Y6ST8CN8T88M,1909,126.65,212.9,AUTOSHQL
0SYSQX60WG0W,1895,111.27,200.17,UFBNXRKI
LFMH2WDMHTNQ,5043,382.22,558.81,MUEMWTNI
6TKJC5PCIP2N,1276,115.23,171.58,AUTOSHQL
6X8H2EJ2U5F3,2876,123.34,182.42,CSHVWCVS
V1OM9BG7RYNJ,1642,123.34,224.23,BBOCISZO
1YVISR42BBYJ,2730,104.27,146.92,PRLYBGUJ
HRPMST35NMYJ,6404,429.2,579.42,XYNIWUEL
J5E8OJ8FONVM,853,37.71,51.47,AUTOSHQL
MGDA428ZE9EQ,3213,418.27,598.13,ERWYQEFD
BN83SKFUHPP0,61,6.22,7.94,WVULNKET
5KNOCRNTK2XF,5590,412.84,488.39,VPBYBMZO
T650KIXYITGZ,3732,360.22,629.66,IERMSETS
A2IG9EG4E91D,7733,398.08,601.9,GXQJCXOG
UBZEWO6PA3QK,5156,420.99,474.46,KXQSFXGU
RQ3IXEMSAPOZ,2292,141.11,249.06,RFEYLOJW
WG1S72RMOE8A,1221,118.45,213.21,DJQYZRPE
BZ12I0XDENQZ,7366,360.22,465.76,QQCBOMWH
7YZ1SN1FX80A,4887,430.58,584.3,XSKZJJQD
7ULYYRZQ2Y6P,425,40.79,55.8,UFBNXRKI
KB25Q2QBFXVK,3580,323.94,508.91,SFOXXTCL
7QJT1ABFK8AF,4553,429.2,536.93,BBOCISZO
L0GJW95OKY7O,6326,351.32,430.02,QQCBOMWH
LKDKKNRI1HMD,6173,366.64,673.52,UFBNXRKI
IR9LUE8TI804,5967,379.61,699.62,ATIYQLFO
JTQGLB7KLNJH,6990,392.76,473.67,XDMCCJBD
GVE9T1IP8W7X,4165,384.85,440.27,JIJDDUGP
XN6V6G0OM2DA,546,32.33,42.74,VPBYBMZO
F63OULEPHH5F,7661,378.3,634.79,DJQYZRPE
IFGA7ZHUIY01,2581,156.2,247.89,PNSBHHQC
9OK09I71KJ8Q,5121,406.1,768.34,XDMCCJBD
NSJ23SVLM63L,2267,95.97,166.51,ZTMTJEEV
AFOQ9VXH1TVX,3116,411.49,631.64,QQCBOMWH
GR052C4CNODL,3639,448.62,559.88,WVULNKET
IY6X0AUCVUEX,5137,420.99,522.87,MUEMWTNI
QYJW7B3244BR,6518,422.35,776.7,YBYEDEMS
7MNSQLFILR87,3720,410.14,624.23,VUSXKAXV
6ZIPY0HIM2QN,34,2.71,5.05,KAZNRHOQ
FT1KF9DXI6SH,1946,113.64,147.39,QJROTDDG
RS194UONB243,5610,365.35,463.63,VPBYBMZO
N1BGP38DP7GA,849,30.92,46.44,IAPTPXRG
O8LVFVZPV7J4,5095,465.54,801.19,ZTMTJEEV
NG0NW8S8L4JP,1468,127.48,183.32,WVULNKET
CQMAQ75IOHCL,5522,407.45,517.87,YBLQUPLJ
34J2N19QGMM5,3544,374.4,484.47,XYNIWUEL
AL2WNOUEFQWC,7738,333.79,615.51,AJSDIZRT
6FLEY12UEWCU,2123,114.44,128.86,KQVBXTHK
INERNTVI3U83,6406,396.75,526.88,ZHFQYWFQ
3UATR3VE4I37,2498,104.27,161.51,VPBYBMZO
YAEKJRRSTRNB,677,43.97,55.18,HTMEYJGD
52BK09RA54VK,3261,406.1,506.81,BKRQNHKS
20QKH77O1OJL,5277,440.25,484.72,IERMSETS
Q6AHRGFE7G5Z,6204,418.27,481.43,DJQYZRPE
9R4QFB5FR070,164,11.14,13.28,ATIYQLFO
XC41897B1WLF,2602,110.48,123.96,XSKZJJQD
UWXWQ49EICA1,6392,380.92,488.34,PHWMWYIY
PSGG49UB75WB,807,42.37,52.07,KXQSFXGU
1FB6DX8EMXFK,1798,141.98,264.65,IOPFXRDQ
S6T3D9X6UQ7G,1720,131.68,202.92,IERMSETS
Y7LGNM3LPRIY,7304,371.8,533.16,IOPFXRDQ
CJNV7RP1417A,3139,416.91,699.16,AJSDIZRT
